scheme,domainLength,digitsInDomain,specialInDomain,dotsInDomain,numberDomainSegments,lengthSegmentsRatioDomain,pathLength,digitsInPath,specialInPath,numberQuersSegments,lengthQuerySegRatio,schemeInQuery,longestCharRatio,longestDigitRatio,phishWord,ip,phish
2,17,0,1,1,2,0.5,20,0,3,0,0.0,0,0.3111111111111111,0.0,0,0,0
2,21,1,2,2,3,0.3333333333333333,9,0,1,7,0.1428571428571428,1,0.0421052631578947,0.0526315789473684,6,0,0
2,16,3,2,2,3,0.3333333333333333,17,0,3,0,0.0,0,0.2195121951219512,0.073170731707317,0,0,0
2,24,0,2,2,3,0.3333333333333333,39,0,7,1,1.0,1,0.0698689956331877,0.0131004366812227,3,0,0
2,15,0,2,2,3,0.3333333333333333,64,7,4,1,1.0,0,0.2473118279569892,0.021505376344086,2,0,0
1,13,10,3,3,4,0.25,21,1,3,12,0.0833333333333333,1,0.0363636363636363,0.0415584415584415,2,1,0
2,5,0,1,1,2,0.5,7,2,1,0,0.0,0,0.25,0.05,0,0,0
2,11,0,1,1,2,0.5,10,0,2,0,0.0,0,0.2758620689655172,0.0,0,0,0
2,25,0,2,2,3,0.3333333333333333,4,1,2,0,0.0,0,0.3243243243243243,0.027027027027027,0,0,0
2,6,0,1,1,2,0.5,8,4,1,0,0.0,0,0.2272727272727272,0.0909090909090909,0,0,0
2,15,0,2,2,3,0.3333333333333333,25,0,5,1,1.0,1,0.0388349514563106,0.029126213592233,2,0,0
2,15,0,2,2,3,0.3333333333333333,64,9,6,1,1.0,1,0.116504854368932,0.0194174757281553,3,0,0
2,15,0,2,2,3,0.3333333333333333,76,9,9,1,1.0,1,0.1061946902654867,0.0176991150442477,2,0,0
2,15,0,2,2,3,0.3333333333333333,108,14,9,1,1.0,1,0.1360544217687075,0.0204081632653061,3,0,0
2,19,2,2,2,3,0.3333333333333333,10,1,3,0,0.0,0,0.1891891891891892,0.054054054054054,2,0,0
2,15,0,2,2,3,0.3333333333333333,108,10,9,1,1.0,1,0.1292517006802721,0.0136054421768707,3,0,0
2,26,0,4,3,5,0.2,31,0,8,0,0.0,0,0.1076923076923077,0.0,2,0,0
2,25,3,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.2439024390243902,0.073170731707317,3,0,0
2,15,0,2,2,3,0.3333333333333333,108,9,7,1,1.0,1,0.1292517006802721,0.0136054421768707,3,0,0
1,14,11,3,3,4,0.25,21,1,3,12,0.0833333333333333,1,0.0366492146596858,0.0418848167539267,2,1,0
2,7,0,1,1,2,0.5,16,0,1,0,0.0,0,0.4838709677419355,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,12,8,1,1.0,1,0.1156462585034013,0.0068027210884353,3,0,0
2,15,9,2,2,3,0.3333333333333333,18,5,3,0,0.0,0,0.1219512195121951,0.1707317073170731,0,0,0
2,15,0,2,2,3,0.3333333333333333,76,7,6,1,1.0,1,0.1181818181818181,0.0272727272727272,2,0,0
1,24,14,2,2,3,0.3333333333333333,31,24,2,3,0.3333333333333333,1,0.086021505376344,0.2580645161290322,0,0,0
2,21,0,3,2,4,0.25,65,11,2,0,0.0,0,0.1702127659574468,0.0212765957446808,0,0,0
2,21,0,3,3,4,0.25,22,2,2,0,0.0,0,0.1568627450980392,0.0196078431372549,1,0,0
1,46,5,5,3,6,0.1666666666666666,67,26,5,0,0.0,0,0.1083333333333333,0.075,0,0,0
2,15,0,2,2,3,0.3333333333333333,76,9,7,0,0.0,0,0.1414141414141414,0.0303030303030303,2,0,0
2,21,0,3,3,4,0.25,22,1,2,0,0.0,0,0.1764705882352941,0.0196078431372549,1,0,0
1,11,0,1,1,2,0.5,13,0,1,0,0.0,0,0.3870967741935484,0.0,1,0,0
2,27,0,3,2,4,0.25,95,46,12,0,0.0,0,0.1,0.0538461538461538,0,0,0
2,37,0,4,2,5,0.2,10,0,2,0,0.0,0,0.2363636363636363,0.0,0,0,0
2,18,0,2,2,3,0.3333333333333333,24,0,3,0,0.0,0,0.2,0.0,2,0,0
2,19,0,3,2,4,0.25,17,9,2,0,0.0,0,0.1590909090909091,0.2045454545454545,0,0,0
1,17,0,3,2,4,0.25,24,0,4,0,0.0,0,0.1458333333333333,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,15,8,1,1.0,1,0.1360544217687075,0.0204081632653061,3,0,0
2,15,0,2,2,3,0.3333333333333333,108,10,12,1,1.0,1,0.1020408163265306,0.0136054421768707,3,0,0
2,18,9,4,2,5,0.2,18,3,3,0,0.0,0,0.1363636363636363,0.1818181818181818,0,0,0
2,32,0,4,2,5,0.2,34,0,5,1,1.0,1,0.0869565217391304,0.0289855072463768,1,0,0
2,4,0,1,1,2,0.5,11,2,1,0,0.0,0,0.3043478260869565,0.0434782608695652,0,0,0
1,19,0,1,1,2,0.5,21,0,4,0,0.0,0,0.3191489361702128,0.0,1,0,0
2,15,0,2,2,3,0.3333333333333333,61,5,4,0,0.0,0,0.25,0.0238095238095238,2,0,0
2,43,20,3,2,4,0.25,11,0,2,0,0.0,0,0.0806451612903225,0.0483870967741935,1,0,0
2,7,0,1,1,2,0.5,13,5,1,0,0.0,0,0.1785714285714285,0.1071428571428571,0,0,0
2,7,0,1,1,2,0.5,7,2,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
2,8,0,2,2,3,0.3333333333333333,7,0,1,0,0.0,0,0.2608695652173913,0.0,0,0,0
2,31,0,2,2,3,0.3333333333333333,17,0,2,1,1.0,1,0.2916666666666667,0.0138888888888888,0,0,0
2,15,0,2,2,3,0.3333333333333333,64,7,5,1,1.0,1,0.1553398058252427,0.0097087378640776,3,0,0
2,8,0,2,2,3,0.3333333333333333,7,0,1,0,0.0,0,0.2608695652173913,0.0,0,0,0
2,6,0,1,1,2,0.5,8,1,1,0,0.0,0,0.2727272727272727,0.0454545454545454,0,0,0
2,29,1,3,2,4,0.25,17,0,3,0,0.0,0,0.2222222222222222,0.0185185185185185,1,0,0
2,10,0,1,1,2,0.5,9,0,2,0,0.0,0,0.2592592592592592,0.0,0,0,0
2,8,0,2,2,3,0.3333333333333333,7,0,1,0,0.0,0,0.2608695652173913,0.0,0,0,0
2,8,0,1,1,2,0.5,7,1,1,0,0.0,0,0.217391304347826,0.0434782608695652,1,0,0
2,12,0,1,1,2,0.5,22,0,4,0,0.0,0,0.1904761904761904,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,14,6,1,1.0,1,0.1224489795918367,0.0204081632653061,3,0,0
1,11,0,1,1,2,0.5,7,0,1,0,0.0,0,0.2692307692307692,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,17,10,2,0.5,1,0.0662983425414364,0.0220994475138121,3,0,0
2,20,0,1,1,2,0.5,20,0,3,0,0.0,0,0.3333333333333333,0.0,1,0,0
2,7,0,1,1,2,0.5,7,0,1,0,0.0,0,0.2727272727272727,0.0,0,0,0
2,8,0,2,2,3,0.3333333333333333,7,0,1,0,0.0,0,0.2608695652173913,0.0,0,0,0
2,23,4,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.1794871794871795,0.1025641025641025,2,0,0
2,7,0,1,1,2,0.5,52,4,2,0,0.0,0,0.2835820895522388,0.0149253731343283,0,0,0
2,29,1,3,2,4,0.25,46,0,6,0,0.0,0,0.144578313253012,0.0120481927710843,1,0,0
2,16,0,2,2,3,0.3333333333333333,20,0,3,0,0.0,0,0.2954545454545454,0.0,2,0,0
1,29,2,3,2,4,0.25,24,0,4,0,0.0,0,0.2,0.0333333333333333,1,0,0
2,15,0,2,2,3,0.3333333333333333,59,8,9,1,1.0,1,0.1260504201680672,0.0252100840336134,0,0,0
1,17,0,2,2,3,0.3333333333333333,14,0,3,0,0.0,0,0.2631578947368421,0.0,1,0,0
2,15,0,2,2,3,0.3333333333333333,108,8,9,1,1.0,1,0.0898203592814371,0.0239520958083832,3,0,0
2,21,0,3,2,4,0.25,65,9,2,0,0.0,0,0.1382978723404255,0.0212765957446808,0,0,0
1,25,6,2,1,3,0.3333333333333333,11,0,3,0,0.0,0,0.1860465116279069,0.0465116279069767,0,0,0
1,29,2,3,2,4,0.25,14,0,2,0,0.0,0,0.24,0.04,1,0,0
1,11,0,1,1,2,0.5,10,6,1,1,1.0,1,0.1666666666666666,0.0625,0,0,0
2,7,0,1,1,2,0.5,7,1,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
2,4,0,1,1,2,0.5,11,1,1,0,0.0,0,0.2608695652173913,0.0434782608695652,0,0,0
2,17,8,2,2,3,0.3333333333333333,18,6,3,0,0.0,0,0.1162790697674418,0.1860465116279069,0,0,0
2,7,0,1,1,2,0.5,7,1,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
1,11,0,1,1,2,0.5,9,1,1,0,0.0,0,0.25,0.0357142857142857,0,0,0
2,30,1,2,2,3,0.3333333333333333,19,1,1,0,0.0,0,0.2807017543859649,0.0175438596491228,1,0,0
2,29,0,3,2,4,0.25,4,0,2,0,0.0,0,0.2926829268292683,0.0,0,0,0
2,8,0,1,1,2,0.5,7,3,1,0,0.0,0,0.217391304347826,0.0869565217391304,0,0,0
2,23,0,4,2,5,0.2,4,0,2,1,1.0,1,0.0909090909090909,0.1212121212121212,1,0,0
2,15,0,2,2,3,0.3333333333333333,14,0,3,0,0.0,0,0.2162162162162162,0.0,0,0,0
2,16,0,2,2,3,0.3333333333333333,71,4,11,0,0.0,0,0.0947368421052631,0.0421052631578947,1,0,0
2,43,22,3,2,4,0.25,10,0,2,0,0.0,0,0.081967213114754,0.1147540983606557,1,0,0
1,21,2,2,1,3,0.3333333333333333,16,0,3,0,0.0,0,0.2727272727272727,0.0454545454545454,3,0,0
2,7,0,1,1,2,0.5,52,4,2,0,0.0,0,0.1791044776119403,0.0149253731343283,0,0,0
2,21,0,3,3,4,0.25,22,2,2,0,0.0,0,0.1372549019607843,0.0196078431372549,1,0,0
2,12,0,1,1,2,0.5,36,4,2,0,0.0,0,0.25,0.0178571428571428,0,0,0
2,16,0,2,2,3,0.3333333333333333,28,0,5,0,0.0,0,0.173076923076923,0.0,4,0,0
2,6,0,1,1,2,0.5,8,1,1,0,0.0,0,0.2727272727272727,0.0454545454545454,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,13,9,1,1.0,1,0.1360544217687075,0.0204081632653061,3,0,0
2,9,1,2,1,3,0.3333333333333333,18,7,3,0,0.0,0,0.2,0.1142857142857142,1,0,0
1,13,10,3,3,4,0.25,21,1,3,2,0.5,1,0.1282051282051282,0.2051282051282051,0,1,0
2,6,0,1,1,2,0.5,17,12,1,0,0.0,0,0.1612903225806451,0.2580645161290322,0,0,0
2,11,0,1,1,2,0.5,9,3,1,0,0.0,0,0.25,0.0357142857142857,0,0,0
2,34,0,3,2,4,0.25,6,0,4,0,0.0,0,0.2291666666666666,0.0,1,0,0
1,27,0,3,2,4,0.25,258,2,43,0,0.0,0,0.0445205479452054,0.0034246575342465,1,0,0
2,33,0,2,2,3,0.3333333333333333,33,4,5,0,0.0,0,0.2027027027027027,0.054054054054054,0,0,0
1,27,0,3,2,4,0.25,240,3,39,0,0.0,0,0.0474452554744525,0.0036496350364963,1,0,0
2,11,0,1,1,2,0.5,9,4,1,0,0.0,0,0.25,0.1071428571428571,0,0,0
2,15,0,2,2,3,0.3333333333333333,61,8,4,0,0.0,0,0.238095238095238,0.0357142857142857,2,0,0
2,6,0,1,1,2,0.5,8,2,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
2,36,0,4,2,5,0.2,10,0,2,0,0.0,0,0.2222222222222222,0.0,1,0,0
2,18,0,1,1,2,0.5,26,16,2,0,0.0,0,0.2692307692307692,0.3076923076923077,1,0,0
2,19,3,1,1,2,0.5,17,0,3,1,1.0,1,0.1391304347826087,0.0260869565217391,1,0,0
2,20,0,2,2,3,0.3333333333333333,10,0,2,0,0.0,0,0.1842105263157894,0.0,1,0,0
2,15,0,2,2,3,0.3333333333333333,108,15,11,1,1.0,1,0.0884353741496598,0.0204081632653061,3,0,0
1,28,12,4,4,5,0.2,42,1,7,0,0.0,0,0.0909090909090909,0.1168831168831168,0,0,0
2,23,0,2,2,3,0.3333333333333333,15,0,3,0,0.0,0,0.1956521739130435,0.0,2,0,0
2,10,0,1,1,2,0.5,8,1,1,0,0.0,0,0.2692307692307692,0.0384615384615384,0,0,0
2,20,0,3,2,4,0.25,12,0,2,0,0.0,0,0.15,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,18,8,1,1.0,1,0.1088435374149659,0.0136054421768707,3,0,0
2,15,0,2,2,3,0.3333333333333333,24,0,4,0,0.0,0,0.1702127659574468,0.0,1,0,0
2,15,0,2,2,3,0.3333333333333333,64,9,8,2,0.5,1,0.0895522388059701,0.0298507462686567,3,0,0
2,15,0,2,2,3,0.3333333333333333,118,15,10,1,1.0,1,0.1020408163265306,0.0136054421768707,2,0,0
2,19,3,2,2,3,0.3333333333333333,10,1,3,0,0.0,0,0.1891891891891892,0.081081081081081,2,0,0
2,43,23,3,2,4,0.25,15,0,3,0,0.0,0,0.0757575757575757,0.0909090909090909,1,0,0
1,62,0,7,2,8,0.125,24,0,4,0,0.0,0,0.0967741935483871,0.0,2,0,0
2,34,0,3,2,4,0.25,29,3,5,29,0.0344827586206896,1,0.0478971962616822,0.0210280373831775,2,0,0
2,15,0,2,2,3,0.3333333333333333,108,18,7,1,1.0,1,0.1088435374149659,0.0136054421768707,3,0,0
2,6,0,1,1,2,0.5,8,1,1,0,0.0,0,0.2727272727272727,0.0454545454545454,0,0,0
2,11,0,1,1,2,0.5,9,3,1,0,0.0,0,0.25,0.0357142857142857,0,0,0
2,7,0,1,1,2,0.5,7,2,1,0,0.0,0,0.2272727272727272,0.0909090909090909,0,0,0
2,16,0,2,2,3,0.3333333333333333,18,0,3,0,0.0,0,0.1666666666666666,0.0,3,0,0
2,24,0,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.3,0.0,2,0,0
2,43,21,3,2,4,0.25,11,0,2,0,0.0,0,0.0806451612903225,0.064516129032258,1,0,0
2,15,0,2,2,3,0.3333333333333333,61,6,4,0,0.0,0,0.2619047619047619,0.0238095238095238,2,0,0
2,15,0,2,2,3,0.3333333333333333,52,5,7,1,1.0,1,0.064516129032258,0.0080645161290322,0,0,0
2,29,1,3,2,4,0.25,16,0,2,0,0.0,0,0.2264150943396226,0.0188679245283018,1,0,0
2,8,0,2,2,3,0.3333333333333333,7,0,1,0,0.0,0,0.2608695652173913,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,15,10,1,1.0,1,0.1088435374149659,0.0136054421768707,3,0,0
2,15,0,2,2,3,0.3333333333333333,64,7,5,1,1.0,1,0.116504854368932,0.0194174757281553,3,0,0
2,28,0,3,2,4,0.25,16,2,1,5,0.2,1,0.1018518518518518,0.0555555555555555,1,0,0
2,16,0,2,1,3,0.3333333333333333,7,0,2,0,0.0,0,0.2580645161290322,0.0,0,0,0
2,6,0,1,1,2,0.5,8,2,1,0,0.0,0,0.2272727272727272,0.0909090909090909,0,0,0
2,17,0,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.303030303030303,0.0,1,0,0
2,15,0,2,2,3,0.3333333333333333,108,14,7,1,1.0,1,0.0718562874251497,0.0239520958083832,3,0,0
2,43,19,3,2,4,0.25,20,0,2,0,0.0,0,0.1971830985915492,0.0845070422535211,1,0,0
2,15,0,1,1,2,0.5,47,0,9,0,0.0,0,0.1571428571428571,0.0,2,0,0
2,7,0,1,1,2,0.5,7,0,1,0,0.0,0,0.2727272727272727,0.0,0,0,0
2,11,0,1,1,2,0.5,9,2,1,0,0.0,0,0.25,0.0714285714285714,0,0,0
2,11,0,1,1,2,0.5,9,2,1,1,1.0,1,0.1206896551724138,0.0344827586206896,0,0,0
2,43,17,3,2,4,0.25,15,1,3,0,0.0,0,0.0757575757575757,0.0454545454545454,1,0,0
2,7,0,1,1,2,0.5,7,0,1,0,0.0,0,0.2727272727272727,0.0,0,0,0
2,11,0,1,1,2,0.5,19,0,1,1,1.0,1,0.2,0.01,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,13,6,1,1.0,1,0.1564625850340136,0.0204081632653061,3,0,0
2,7,0,1,1,2,0.5,7,1,1,1,1.0,1,0.2162162162162162,0.027027027027027,0,0,0
2,4,0,1,1,2,0.5,11,0,1,0,0.0,0,0.4347826086956521,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,64,9,4,2,0.5,1,0.1363636363636363,0.0303030303030303,3,0,0
2,15,0,2,2,3,0.3333333333333333,44,4,5,1,1.0,1,0.0769230769230769,0.0384615384615384,0,0,0
2,43,19,3,2,4,0.25,11,0,2,0,0.0,0,0.0806451612903225,0.0806451612903225,1,0,0
2,9,0,1,1,2,0.5,15,0,1,0,0.0,0,0.4375,0.0,0,0,0
2,11,0,1,1,2,0.5,9,2,1,1,1.0,1,0.2,0.0571428571428571,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,17,9,1,1.0,1,0.0816326530612244,0.0136054421768707,3,0,0
2,16,0,2,2,3,0.3333333333333333,28,0,3,0,0.0,0,0.3269230769230769,0.0,3,0,0
2,15,0,2,2,3,0.3333333333333333,108,19,7,1,1.0,1,0.0952380952380952,0.0272108843537414,3,0,0
2,8,0,2,2,3,0.3333333333333333,7,1,1,0,0.0,0,0.217391304347826,0.0434782608695652,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,14,7,1,1.0,1,0.1020408163265306,0.0136054421768707,3,0,0
2,43,23,3,2,4,0.25,11,0,2,0,0.0,0,0.0806451612903225,0.1129032258064516,1,0,0
2,23,0,3,2,4,0.25,25,1,5,0,0.0,0,0.1428571428571428,0.0178571428571428,2,0,0
2,22,0,3,3,4,0.25,10,0,2,0,0.0,0,0.225,0.0,1,0,0
2,29,2,3,2,4,0.25,13,1,3,0,0.0,0,0.24,0.04,1,0,0
2,27,4,2,2,3,0.3333333333333333,34,18,2,0,0.0,0,0.144927536231884,0.0579710144927536,0,0,0
2,7,0,1,1,2,0.5,7,1,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
1,14,11,3,3,4,0.25,21,0,4,0,0.0,0,0.1666666666666666,0.0714285714285714,0,1,0
2,21,0,1,1,2,0.5,31,10,4,0,0.0,0,0.2833333333333333,0.0833333333333333,1,0,0
2,43,4,6,2,7,0.1428571428571428,10,0,2,1,1.0,1,0.0785340314136125,0.0104712041884816,0,0,0
2,4,0,1,1,2,0.5,11,2,1,0,0.0,0,0.217391304347826,0.0869565217391304,0,0,0
2,4,0,1,1,2,0.5,11,2,1,0,0.0,0,0.3043478260869565,0.0869565217391304,0,0,0
2,7,0,1,1,2,0.5,7,1,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
2,8,0,2,2,3,0.3333333333333333,7,1,1,0,0.0,0,0.217391304347826,0.0434782608695652,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,10,10,1,1.0,1,0.1564625850340136,0.0068027210884353,3,0,0
2,15,0,2,2,3,0.3333333333333333,108,13,9,1,1.0,1,0.0816326530612244,0.0068027210884353,3,0,0
2,19,0,2,1,3,0.3333333333333333,10,0,2,0,0.0,0,0.2162162162162162,0.0,0,0,0
2,11,0,1,1,2,0.5,8,3,1,0,0.0,0,0.2592592592592592,0.037037037037037,0,0,0
2,74,11,3,3,4,0.25,26,20,2,0,0.0,0,0.1574074074074074,0.1851851851851851,1,0,0
2,7,0,1,1,2,0.5,7,0,1,0,0.0,0,0.2727272727272727,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,17,11,1,1.0,1,0.0816326530612244,0.0136054421768707,3,0,0
2,6,0,2,1,3,0.3333333333333333,7,0,1,0,0.0,0,0.2857142857142857,0.0,0,0,0
2,11,0,1,1,2,0.5,15,0,3,0,0.0,0,0.2352941176470588,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,61,7,5,0,0.0,0,0.2142857142857142,0.0238095238095238,2,0,0
2,15,0,2,2,3,0.3333333333333333,108,14,9,1,1.0,1,0.1224489795918367,0.0136054421768707,3,0,0
2,29,2,3,2,4,0.25,3,1,1,0,0.0,0,0.3,0.025,1,0,0
1,10,6,1,1,2,0.5,45,3,7,0,0.0,0,0.2580645161290322,0.0967741935483871,0,0,0
2,7,0,1,1,2,0.5,7,1,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,9,10,1,1.0,1,0.0952380952380952,0.0136054421768707,3,0,0
2,14,0,1,1,2,0.5,28,1,3,1,1.0,1,0.0790378006872852,0.0068728522336769,0,0,0
2,6,0,2,1,3,0.3333333333333333,7,1,1,0,0.0,0,0.238095238095238,0.0476190476190476,0,0,0
2,10,0,2,2,3,0.3333333333333333,22,0,5,0,0.0,0,0.2,0.0,0,0,0
2,14,0,1,1,2,0.5,31,0,7,3,0.3333333333333333,1,0.141025641025641,0.0,1,0,0
1,14,0,1,1,2,0.5,17,0,3,0,0.0,0,0.2631578947368421,0.0,1,0,0
2,25,1,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.3658536585365853,0.024390243902439,0,0,0
2,26,0,4,2,5,0.2,10,0,2,0,0.0,0,0.1590909090909091,0.0,1,0,0
2,43,23,3,2,4,0.25,11,1,2,0,0.0,0,0.0806451612903225,0.1129032258064516,1,0,0
2,21,0,3,2,4,0.25,82,14,4,0,0.0,0,0.1531531531531531,0.018018018018018,1,0,0
2,20,1,2,2,3,0.3333333333333333,10,1,3,0,0.0,0,0.1842105263157894,0.0263157894736842,2,0,0
2,19,0,3,2,4,0.25,6,0,2,0,0.0,0,0.1818181818181818,0.0,2,0,0
2,15,0,2,2,3,0.3333333333333333,108,16,7,1,1.0,1,0.1020408163265306,0.0136054421768707,3,0,0
2,7,0,1,1,2,0.5,33,21,1,0,0.0,0,0.1041666666666666,0.1458333333333333,0,0,0
2,74,5,3,3,4,0.25,1,0,1,0,0.0,0,0.2289156626506024,0.0240963855421686,0,0,0
1,27,0,3,2,4,0.25,234,3,38,0,0.0,0,0.044776119402985,0.003731343283582,1,0,0
1,31,0,2,2,3,0.3333333333333333,17,0,3,0,0.0,0,0.4181818181818181,0.0,0,0,0
2,13,2,1,1,2,0.5,10,0,2,0,0.0,0,0.2258064516129032,0.064516129032258,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,15,10,1,1.0,1,0.1156462585034013,0.0204081632653061,3,0,0
1,25,10,5,2,6,0.1666666666666666,4,0,1,0,0.0,0,0.1944444444444444,0.0833333333333333,0,0,0
2,15,0,2,2,3,0.3333333333333333,64,6,6,1,1.0,1,0.116504854368932,0.0194174757281553,3,0,0
2,4,0,1,1,2,0.5,11,4,1,0,0.0,0,0.217391304347826,0.0869565217391304,0,0,0
1,18,0,3,2,4,0.25,34,0,4,0,0.0,0,0.2203389830508474,0.0,1,0,0
1,18,0,1,1,2,0.5,36,6,1,0,0.0,0,0.2295081967213114,0.0163934426229508,0,0,0
1,21,0,1,1,2,0.5,35,4,5,0,0.0,0,0.2698412698412698,0.0634920634920634,0,0,0
2,29,1,3,2,4,0.25,102,0,15,0,0.0,0,0.0863309352517985,0.0071942446043165,1,0,0
2,29,2,3,2,4,0.25,62,23,6,0,0.0,0,0.1212121212121212,0.0707070707070707,1,0,0
2,7,0,1,1,2,0.5,68,22,2,0,0.0,0,0.072289156626506,0.036144578313253,0,0,0
2,6,0,2,1,3,0.3333333333333333,7,2,1,0,0.0,0,0.238095238095238,0.0952380952380952,0,0,0
2,21,0,1,1,2,0.5,73,21,11,0,0.0,0,0.1666666666666666,0.0392156862745098,1,0,0
2,21,0,3,3,4,0.25,22,1,2,0,0.0,0,0.2352941176470588,0.0196078431372549,1,0,0
2,25,0,2,2,3,0.3333333333333333,6,0,2,4,0.25,1,0.1521739130434782,0.0326086956521739,2,0,0
2,6,0,2,1,3,0.3333333333333333,7,0,1,0,0.0,0,0.2857142857142857,0.0,0,0,0
2,43,17,3,2,4,0.25,11,0,2,0,0.0,0,0.0806451612903225,0.064516129032258,1,0,0
2,15,0,2,2,3,0.3333333333333333,76,7,7,0,0.0,0,0.0909090909090909,0.0202020202020202,2,0,0
2,29,1,3,2,4,0.25,62,17,6,0,0.0,0,0.1212121212121212,0.0707070707070707,1,0,0
2,15,0,2,2,3,0.3333333333333333,48,7,6,1,1.0,1,0.0833333333333333,0.0277777777777777,0,0,0
2,17,0,2,2,3,0.3333333333333333,13,5,2,0,0.0,0,0.1842105263157894,0.131578947368421,0,0,0
2,17,0,2,2,3,0.3333333333333333,32,5,3,0,0.0,0,0.175438596491228,0.0526315789473684,0,0,0
2,12,0,1,1,2,0.5,23,6,1,0,0.0,0,0.2790697674418604,0.0930232558139534,0,0,0
2,31,2,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.3617021276595745,0.0425531914893617,2,0,0
2,11,0,1,1,2,0.5,6,0,1,0,0.0,0,0.32,0.0,0,0,0
2,15,0,2,2,3,0.3333333333333333,64,9,5,1,1.0,1,0.116504854368932,0.0194174757281553,3,0,0
2,19,0,2,2,3,0.3333333333333333,8,0,2,1,1.0,1,0.074074074074074,0.0061728395061728,1,0,0
1,21,0,1,1,2,0.5,46,0,8,2,0.5,1,0.1140939597315436,0.1677852348993288,1,0,0
1,15,0,2,2,3,0.3333333333333333,109,5,14,1,1.0,1,0.119047619047619,0.0119047619047619,1,0,0
2,12,0,1,1,2,0.5,20,6,1,0,0.0,0,0.25,0.075,0,0,0
2,8,0,2,2,3,0.3333333333333333,7,0,1,0,0.0,0,0.2608695652173913,0.0,0,0,0
2,6,0,2,1,3,0.3333333333333333,7,2,1,0,0.0,0,0.238095238095238,0.0476190476190476,0,0,0
2,21,0,2,2,3,0.3333333333333333,8,0,2,0,0.0,0,0.2432432432432432,0.0,2,0,0
2,5,0,1,1,2,0.5,7,2,1,0,0.0,0,0.25,0.05,0,0,0
2,10,0,1,1,2,0.5,16,0,3,0,0.0,0,0.1764705882352941,0.0,0,0,0
2,6,0,1,1,2,0.5,8,2,1,0,0.0,0,0.2272727272727272,0.0909090909090909,0,0,0
2,15,0,2,2,3,0.3333333333333333,61,12,4,0,0.0,0,0.119047619047619,0.0357142857142857,2,0,0
2,25,1,2,2,3,0.3333333333333333,17,0,2,0,0.0,0,0.24,0.02,0,0,0
2,6,0,2,1,3,0.3333333333333333,7,1,1,0,0.0,0,0.238095238095238,0.0476190476190476,0,0,0
2,7,0,1,1,2,0.5,7,1,1,0,0.0,0,0.2272727272727272,0.0454545454545454,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,11,10,1,1.0,1,0.0898203592814371,0.0239520958083832,3,0,0
2,8,0,1,1,2,0.5,9,3,2,0,0.0,0,0.2,0.08,0,0,0
2,15,0,2,2,3,0.3333333333333333,108,13,8,1,1.0,1,0.1088435374149659,0.0204081632653061,3,0,0
2,11,2,1,1,2,0.5,35,6,5,0,0.0,0,0.1296296296296296,0.1111111111111111,0,0,0
2,21,0,3,2,4,0.25,65,9,2,0,0.0,0,0.2765957446808511,0.0212765957446808,0,0,0
2,6,0,1,1,2,0.5,8,1,1,0,0.0,0,0.2727272727272727,0.0454545454545454,0,0,0
1,16,5,2,2,3,0.3333333333333333,18,0,3,0,0.0,0,0.1463414634146341,0.1219512195121951,0,0,0
2,15,0,2,2,3,0.3333333333333333,64,9,6,1,1.0,1,0.1359223300970873,0.029126213592233,3,0,0
2,7,0,1,1,2,0.5,7,0,1,0,0.0,0,0.2727272727272727,0.0,0,0,0
2,29,2,3,2,4,0.25,26,0,3,0,0.0,0,0.2222222222222222,0.0158730158730158,1,0,0
2,16,1,2,2,3,0.3333333333333333,32,10,3,0,0.0,0,0.1785714285714285,0.1428571428571428,0,0,0
